1.675762766007418634e+02,1.000074307173029614e-01,3.227262416147158319e+02,4.972006935160062824e+01,9.454132073363624613e+02,7.000640681242542573e-01,5.104071114465730261e+02,2.726457151169597637e+01,4.001551355074414174e-01,1.027289626894213370e+02,1.000035835088687042e-01,1.000014154898141577e-01,1.000095774922510339e-01,1.054284706047166897e-01,1.000025741285018033e-01,1.786054990225910899e+01,4.088774744468526023e+02,2.200290882785658368e+02,1.272195553132746113e+02,2.054285622502001729e+02,1.880534345499866422e+00,3.094231684743236315e+02,1.662318944325446068e+02,1.264022887711225007e-01,8.008511755152128444e+02,6.506297424112202066e+01,1.145470823614936489e+04,1.108069423754120407e+03,1.090297388097543717e+03,2.823141288524741555e+01,2.030435991509312771e+03,1.782764446816027082e+00,1.000069703103824009e-01,4.436311772254816788e+03,1.000015244316912327e-01,4.197634602655534763e+02,1.000061603770216745e-01,9.174343584623375136e+02,1.627600822757882497e+03,1.262940032782566050e+03,1.000082088264911406e-01,1.000080387045633734e-01,8.165260495206200231e-01,9.209525180028840907e+00,4.682286559589139188e+02,1.864446525194690396e-01,1.000117722275567222e-01,1.000000352524530733e-01,1.747954702937257743e+00,1.000023787318221336e-01,5.784520847810005506e+01,1.822475393220734645e+02,1.152972454933683508e+02,6.496622787808801149e+02,1.000212925404885128e-01,1.883460002802837835e+03,1.571394124295297878e+01,2.174188524109087211e+03,3.884119784477079520e+03,1.000056418196900859e-01,1.000164943592123656e-01,1.987935176984704100e+01,2.564807818352682034e+02,1.000100058132201292e-01,2.078203507086241189e+03,3.820340606684758313e+02,1.294995631616190579e+01,2.281881273927607253e+03,3.154513714720101003e+00,1.130204952437409020e+03,1.000067404151084582e-01,2.083176421702767982e+02,4.435197950459779577e+02,8.081568763302333309e+02,2.999380220091820206e+02,1.000025847737388424e-01,3.035985226028362849e+00,1.000052388997849928e-01,1.191442084306946526e+04,1.000001746769212108e-01,1.000078303632156718e-01,2.576912129398220372e+02,1.000065851818142809e-01,1.445649819597624401e+03,1.700491195139838510e+03,4.502709707778209918e+02,4.471315576547071347e-01,3.259826804550410088e+03,6.831197956891284662e+01,1.962066239840518620e+03,5.727479691582372112e+01,3.783218025335266521e+00,1.173571912740163647e-01,1.047937041489594918e+02,2.561142389618790958e+02,2.455613106402106993e+01,1.029947673274395584e+03,3.229611846815140241e-01,1.728642175836733441e+04,2.056693177335284872e+03,7.025041024803447165e+00,1.578319709032793128e+02,5.008927587566563489e+01,8.442232089028603923e+02,2.322419103140774723e+02,1.668686371843233758e+02,1.010443916352246106e+03,1.171045345414931091e+02,3.496022404607357998e+02,6.086457593064167071e+01,6.527904281144815002e+01,1.793855530464741443e+00,1.845741095610797515e+02,1.740574133766815521e+02,2.906290052241548949e+01,1.433580327736199855e+01
1.034434259866854518e+03,6.167114954138064604e+02,8.527306688266885715e+01,5.528270969106756638e+01,6.790974035977042433e+01,4.302731523733107679e+03,1.000177804420669114e-01,2.521777717183640277e+02,1.000284388548222936e-01,7.292558984742038774e+03,1.000102433343092595e-01,1.000025597754354983e-01,5.192651657183117164e-01,9.904595168473695921e+00,1.000017035551110517e-01,1.229442256864458349e-01,2.532891077693960824e+01,4.715343258810216867e+02,5.880122876084412553e+01,2.215303047839867304e+03,1.111346322113110546e+03,2.695637093119466385e+02,2.549402408423864230e+01,2.582429751461327669e+03,3.330063347998798804e+02,2.062294513184174775e+03,3.758586094137243983e-01,8.216014048047935603e+02,1.465914580758676493e+02,1.388612506812193601e+02,1.000015809302172570e-01,1.492276344233707697e+00,1.000062135183226869e-01,1.107768656226430949e+03,1.000098869716260774e-01,8.553113963945635589e+01,1.000067165421659882e-01,2.646811096141427697e+02,7.389918353809174505e+02,7.425457747751167972e+02,1.000078316738660100e-01,5.399405157150748424e-01,1.591649658067529174e+02,8.363813364448486709e+01,3.495268676522606199e+01,5.306487363208626448e+03,1.279600365694158654e+03,1.000003816280295582e-01,1.312932699630782452e+02,1.000079823286597752e-01,1.000118587429483924e-01,1.000146898150065800e-01,5.271012821365033574e+00,9.251602017591919491e+01,1.870140992222841358e+00,2.966735629363558946e+00,2.069153708691049360e+03,5.053524651163514818e+02,8.172286313285000006e+02,2.677697640813709867e+01,1.000001552924184023e-01,3.125770821849408776e+01,8.323469678797979441e+02,1.000128866354299123e-01,4.120774357865797697e+02,2.341346818748903047e+02,3.128104014445901027e-01,4.705549355217362972e+02,1.000106048574327944e-01,4.706943081106063005e+02,1.420130958427873793e+02,1.113624921516286115e+01,1.565256310215062996e+01,1.480051908142064931e+01,3.127731005566538443e+03,2.246099973359082924e+03,2.046509394811957350e+02,1.000060101960716097e-01,2.330980278602249101e+01,6.209346771868007320e-01,5.178753321650434449e-01,2.580460502268048003e+03,6.861515624379840119e+03,1.892452117406759839e+02,2.301019158863219616e+02,1.778166917040206840e+01,2.896586317088095370e+02,8.300718631960450011e+02,1.081846152413941979e+02,2.447729851846116560e+02,1.144715025307287704e+01,8.611521625516267875e+01,1.000065542138545011e-01,3.059926783505883918e+01,7.174150494959907292e+02,1.366888989908181351e+01,2.870047363488348324e+01,1.525564015362293091e+01,5.495126550328852773e+02,6.826665201161348762e+01,1.833638451562089955e+01,1.107742534019873801e+02,6.622870288359322899e+01,8.578055820629008394e+02,1.185874334658625031e+02,1.329662365593937920e+02,9.741304139645892519e+02,1.464218116751831360e+02,2.353629712034486943e+02,3.692002181395719163e+01,3.710754566592859049e+01,1.000220428624139513e-01,1.111620892518657371e+02,1.105098205614568627e+02,5.108266735337667619e+00,1.000485348077709835e-01
1.000117931454544418e-01,3.679299811423607935e+03,1.196450577487326683e+01,1.611873080545723269e+02,3.502190076798413543e+01,1.251991556764786537e+02,4.969289410930622353e+01,1.050589711014250405e+01,4.672455556218986672e+00,3.197754770460902023e+02,1.000103471945150285e-01,1.000073203687123491e-01,1.297263673592336772e+02,4.591209269580279750e-01,1.000211661513339401e-01,2.009873002403190156e+01,2.527215579610774032e+00,1.040882800102966144e+02,1.478906299471994501e+01,1.307802396889700844e+02,5.768211242775420260e+02,1.057049017196427201e+02,1.697331619709641188e+02,5.349745847756560579e+03,7.673470656999282937e+02,1.000031037036706039e-01,1.306706574322847314e-01,1.724464528604029738e+03,2.383166569869687805e+02,4.712444825196540137e+02,1.000012470574296458e-01,2.420698540821424061e+01,1.000064536458113856e-01,6.294466636702960386e+03,1.000048901396439482e-01,7.167654980176472179e+00,1.000169387200617599e-01,8.020123514741366932e+01,1.734277585534153104e+03,1.376290826242908452e+03,1.000092344762460589e-01,1.000069555673317040e-01,3.265411204581968097e+00,8.280124512778811550e+02,5.663247498035137824e+02,1.344847160124249740e+03,1.000041577912319513e-01,1.000001065297433933e-01,4.520103673340301498e+01,7.465431291226438226e+00,4.849682815826953401e+02,1.000072080620226789e-01,1.682555097337133475e+03,4.442982875204274933e+02,2.909756599036337654e+00,4.069914341464227618e+02,1.000086010608544351e-01,4.762496434214417604e+02,2.590052291772045919e+03,1.724273399884072205e+03,3.458099972794891528e+03,1.631466434961420520e-01,9.163359445859778134e+02,1.000112021311140992e-01,9.625226397926002164e+02,1.592964468228341502e+03,2.686924243151554492e+03,1.493231386753141123e+04,1.227233328824843400e-01,7.761706489051840663e+02,5.101857889624597192e+03,1.357887267148367073e+03,3.661463625564808666e+01,2.784439583645201424e+02,7.100434573435656205e+01,1.000013400018380516e-01,1.016518145637677684e+01,1.601303414879734419e+03,8.806130530741788789e+02,1.000017230269772128e-01,1.000086883027449247e-01,1.788391903378886354e+03,1.457187662181920196e+01,3.589109750786816221e+03,3.592959511621364527e+03,1.841486023631036346e+02,1.000070160349841447e-01,1.998815434890948154e+03,4.950821404304525458e+03,3.780059775733421247e+03,2.118478817526828095e+02,2.942854415940499457e+00,1.000042591762198146e-01,9.802294501747646791e+03,4.942130281389725042e+02,8.148605667813575565e+03,6.441359977286952926e+03,1.128576148527702026e+04,2.646380812869284455e+03,4.189855352011641116e+03,1.246507560570033846e+01,3.187269350432831629e+02,7.500750327732367850e+01,1.719369965492379606e+03,6.013848116317765289e+02,3.694935783597568957e+02,2.952426510010107449e+03,2.023066774529731902e+02,5.086448954505005986e+02,1.353424913671879608e+02,1.113149323881524140e+02,1.088182606941524533e+01,3.704783589098809671e+02,3.369789959661345051e+02,7.618153636513923743e+00,1.945302998812823247e+01
1.887237088757151238e+00,1.237572616581910784e-01,2.452895100732934679e+03,5.802807538672655937e+03,1.000096788364255168e-01,1.639495382370932397e+00,6.954046662795373202e+00,3.977316732301922571e+02,8.982952161770058410e+02,2.069909086891317145e+02,1.000017040160569304e-01,9.629573689795144276e+00,4.239995693386001108e+02,7.117743854560826549e+02,1.685361535703187585e-01,1.615524881543597076e+03,3.692273862963414103e+03,1.156025983930700477e+03,5.744844352016223610e+01,4.092460272346258421e+02,1.853982905446163841e+03,1.377726676058395867e+02,6.336440338931405449e+02,1.000108013586337580e-01,1.214167361376653162e+03,1.000083078314180085e-01,1.000064368667595571e-01,3.935821416255614895e+04,8.143027612135959316e+03,7.388809939529378426e+02,1.000009857593711499e-01,9.811695365038129921e+02,1.515061136497770911e-01,1.837926150865454474e+03,1.000045665928226690e-01,7.582510741866404658e+01,1.368718081122262618e+02,7.863391886780273126e+02,1.428319617387897097e+03,2.805628433290883095e+03,2.627268508515169856e+02,1.124299322835695705e+02,3.962013841088501522e+03,6.965259572118522158e+01,1.378933283277535566e+03,1.738631248181177682e+02,1.002929693228864216e-01,1.000001118242684478e-01,3.067025052225736545e+03,8.516322140054300007e+02,1.000047208279069982e-01,1.000041401265699265e-01,2.837677911111383899e+00,1.208284934834821570e+03,6.930523299576976797e+02,3.483349081798068028e+02,2.613125773580784994e+02,3.853714830369573519e+03,3.435800224850774612e+03,2.484140330937665055e+02,1.000002083255589341e-01,7.548300515969488060e+02,3.106517843572632955e+02,8.783246360714460366e+01,7.601294323031623890e+02,9.562714129772285787e+02,4.282338191346444667e+00,5.168861260981045234e+03,8.233854634824307368e+02,8.457796634912763523e+01,1.000058218332652432e-01,1.275679961091059198e+02,1.827997070189282795e+03,5.310551430041802632e+03,1.364986444201299491e+03,1.000025016840492414e-01,2.281102058882518577e+03,1.000068621095048099e-01,6.268736187368689343e+02,1.000005414166856565e-01,1.734254128336500287e+02,2.167527454628864689e+03,1.000073038623951471e-01,3.813859879849343997e+03,4.290106852682178214e+03,1.024135530614317940e+04,6.998546804572362001e-01,3.748456172493541544e+03,6.610945512271243842e+02,4.145814971514703757e+03,9.564998500229961564e+02,4.358113730860044598e+03,1.000129308668626649e-01,4.208774906538981213e+02,3.388248340411103527e+03,1.939095179692243391e+02,5.527524963054343266e-01,2.344422821817080603e+03,6.303320991523916064e+02,2.110887640020941399e+04,1.920443321663656988e+01,4.180382334529587638e+02,9.326479118381773503e+01,1.825446263596534209e+03,5.064822160488189411e+02,3.530130963536356035e+02,2.762977038059912047e+03,2.354563727350889053e+02,5.986626532943938628e+02,9.578755073390298946e+01,1.074738594511528049e+02,1.000343690833339072e-01,4.006919888186929484e+02,4.120455466769701047e+02,1.000529925136505183e-01,2.976943491795460872e+01
7.913089186355991567e-01,7.157042779951670042e+00,1.274148432604785557e+04,1.087881601194193081e+03,4.517586649442063873e+01,4.354828309924776164e+01,1.320847241715161772e+03,1.491533867179645423e+00,3.382903221118062447e+03,4.659143818934348928e+02,1.000039045251112646e-01,1.000015142111840005e-01,2.249869829197468221e+02,5.131093484947012939e+02,1.000047776495879837e-01,6.026273232111267362e+02,7.117849486609909945e+03,2.863107544050020579e+02,3.287141386089374464e+02,3.294051203251071911e+02,2.513690740678959514e+02,1.994803087872912783e+01,1.107077410789110445e+03,2.214906333933266414e-01,1.789349075456350988e+02,1.000018455635243858e-01,1.000125078996408345e-01,2.291877418643377041e+03,5.161726925195903277e+03,4.960550592480321370e+02,1.000015615853782902e-01,3.732915937325263940e+02,1.128937771981239679e+00,2.570893991741480704e+02,1.000032744188839445e-01,1.491468259429139209e+02,9.171731429664655479e+02,7.034009035003473400e+02,5.148959122997785016e+02,7.997152119708811142e+02,2.706918896652604758e+02,4.267021253930823264e+02,8.258649966914259721e+02,1.605054786155572515e+02,7.317601907390921951e+02,3.401624380629669417e+02,1.799013627470648373e+02,1.000004656806828540e-01,1.300617996443661241e+03,1.812470000829753189e+02,1.000062582153614932e-01,1.000069720328886497e-01,5.920252937897641459e+03,2.358183058824040927e+03,1.172950986354083170e+03,7.770251807269717403e+01,4.028733774812482125e+02,7.649961118768057986e+02,9.344911077397741792e+02,2.740673449916645268e+02,1.000000000083191426e-01,2.871590402354457865e+02,1.145746368049193052e+03,7.183129038303964080e+02,4.492707482869813020e+02,5.550638022389026673e+02,4.498832922307465232e+00,8.939062526574514050e+04,2.312351223722635893e+02,6.589826615973262136e+00,1.000069904266306792e-01,8.569354724313267013e+01,1.856243035186218549e+03,3.066743671216536768e+03,1.084355184494827427e+03,1.000032679187399659e-01,1.534460381783215780e+04,1.000032645410628557e-01,2.257226521594744781e+02,1.000006569006454543e-01,4.763684362481348700e+01,5.591170954291109183e+02,3.344244556142040858e-01,6.505374263409764808e+02,4.585885637164816444e+02,2.595802708821796841e+03,3.348329699098895329e-01,2.561737028295448454e+03,1.080856401814249423e+01,1.075318140439841045e+03,4.151748999291542077e+02,1.299880466443069281e+03,1.000116103048565991e-01,3.498349696530688675e+02,2.828813130258550700e+03,4.048539011727833703e+00,6.477205597352060977e+03,9.243270499732446979e+02,1.620298853351753451e+03,7.768963662960486545e+03,1.788398230506532016e+01,2.576421268528432620e+02,5.953980733608084819e+01,1.412725472172719492e+03,4.546108192009593267e+02,2.613539872718108654e+02,2.038285933627384338e+03,2.017388474472897428e+02,4.307170419984663567e+02,6.175815189493413015e+01,5.073297401700879306e+01,4.620452828676847368e+00,3.025590596965822101e+02,2.980920193689578923e+02,3.093244403816161281e+01,1.798040968218742464e+01
1.000076921071330061e-01,5.751880657542787390e+01,9.335110155973559358e+02,1.113715035746490685e+02,6.140536077192270881e+01,9.414481855147020184e+00,5.187795612248269350e+01,1.138230452581014021e+02,2.070995932544660172e+04,2.191965826923056113e+02,3.422099949791745530e+03,1.000007562722567689e-01,1.084559471087630556e+02,3.845738785957453842e+02,1.000034014756977785e-01,6.834030324996962236e+01,1.860283651814815130e+03,3.754586450871156700e+01,1.000161746641575200e-01,2.593284745157356141e+01,9.394303355986105544e+02,6.177642197651580602e+01,6.881459504899294366e+00,4.292549199200115027e+02,1.518555756938342540e+02,1.000040195986983405e-01,1.000018187381328943e-01,5.833859164204156968e+02,2.590537799861276653e+03,4.931504799723094834e+01,1.000005138190813159e-01,1.164029079461934657e+01,1.178967913864281014e+00,1.785086201892886947e+03,1.000113042956312231e-01,2.119745997231696890e+02,4.376287672749730518e+03,3.764081917576739329e+02,1.326359896054262322e+02,5.574524662338440066e+02,2.815412375530190275e+03,2.165553351825760231e+01,5.989892503561869574e+01,2.376025289867225183e+02,1.650299717042368286e+01,5.307568329738097646e+02,1.000104752655600476e-01,1.000003902371438408e-01,1.407294311638474085e+02,1.975534991342442936e+03,1.000044270127805335e-01,1.000050351200777593e-01,9.558132470370813039e+00,2.957416435364233820e+01,1.591302643312648433e+04,3.474182442675730158e+02,4.529435129219311351e-01,4.928483424747985282e+02,1.207855173501611489e+03,2.811403876073433894e-01,1.000000000165454511e-01,3.275046812265773042e+02,9.172189339971173183e+01,1.133479333112293352e+04,1.234071538891505782e+02,3.401646822048879812e+02,7.039923394761555642e+01,7.721613924234218757e+03,5.307375239947074874e+01,9.164718804539573682e+01,7.242897185455854014e+01,2.186790379235961534e+00,9.021885787560631798e+01,1.390164160893730696e+03,1.733632957335425928e+01,1.000016175703024451e-01,1.651849301899517570e+02,1.000027503545043994e-01,2.484134912556895642e+02,1.000006896885381330e-01,6.789834800948942757e+03,9.057717716960493135e+02,1.623247874461698770e-01,1.361855038360247818e+03,7.414669623401622403e+02,3.486492400018126148e+01,2.216164849923462077e-01,3.607972423413343108e+02,1.209378978389994472e+03,1.135705313894134406e+03,2.352580927371002417e+01,4.780577678569900257e+01,1.000037437214320313e-01,1.661271642390046281e+02,3.311950895753077475e+02,1.787122149092208190e+02,2.350384319127172006e+01,7.544916781206685528e+02,3.755206863818615375e+02,3.336642380913817192e+02,7.798612150589606884e+00,1.251272537307497856e+02,4.112722408689487708e+01,6.967218144830716255e+02,1.573307251038332026e+02,1.304444592080678831e+02,1.014553600990425934e+03,8.494000878391325671e+01,2.365202987995925810e+02,2.831000979842187704e+01,2.629421744642718295e+01,1.000361559573968162e-01,1.290607149377155736e+02,9.851227022485915086e+01,4.863032526399690525e+00,1.458392061676946128e+01
1.192429196194581209e+03,4.017873022951108055e+02,1.166782537486704996e+02,1.000259041477789407e-01,1.613070351759575516e+01,3.209790933386157121e+02,1.096749677731172490e+01,1.610174875389935778e+03,2.785262228377893621e+02,2.853156956093297936e+01,1.000100379038312698e-01,1.000043844973179108e-01,1.000092141660974404e-01,5.342189581237136942e+00,1.344037432311478986e-01,1.007539001052779604e-01,1.132488800510265747e+01,1.292098475341115318e+02,1.191872435123246587e+00,6.655556565253041290e-01,3.022590407932866128e+03,2.527269554867925816e+00,9.968521795479695413e+00,4.499411761863279224e+01,5.391431079609783072e-01,2.459424531998765531e+02,1.000053086304813349e-01,1.145272151069691375e+02,9.997429588972877923e+01,3.962875157137718674e+01,1.000027757471736306e-01,8.853991023010935990e+00,1.000089488373929469e-01,1.250454367706197900e+03,1.000027865376381803e-01,9.337444753025974933e+02,1.000057779900678651e-01,7.432837715599595185e+02,1.505704122265079015e+01,4.637566445573117448e+02,1.000029894839627176e-01,4.841242938234889152e+03,8.684413978948482438e+00,2.957224158133403336e+01,9.144203382095918187e+01,1.020875494222600738e-01,1.000039218305570077e-01,3.107099997712693494e+03,3.086604059118952392e+01,1.000044855717893144e-01,4.597655728877464753e+03,1.000124109250896814e-01,1.000105600587811588e-01,1.686272803845089641e+01,1.000142697477395953e-01,4.903767262341788751e+02,1.270048160878045396e+00,2.485257702438264715e+01,5.310557025845766930e+02,1.000079867049262078e-01,1.000099852319426136e-01,4.951251694602567532e-01,3.774639493197756792e+02,1.000042154939747713e-01,2.208816724912725022e+03,7.630681596728335592e+01,1.000121737696375024e-01,5.849632408358021962e+01,1.000104163623758424e-01,3.137286176330300691e+01,1.000065144144676316e-01,1.000155880705397710e-01,2.135930007420110499e+01,1.000104347430526980e-01,2.124094829917748584e+01,1.000033505248599380e-01,1.355910849007616603e+00,1.000089582409137562e-01,3.658586653919314813e+02,5.359579050090550481e+03,1.000041189270227115e-01,9.420662439599871050e+02,1.000124763749721118e-01,1.898307794196407716e-01,1.004324488172820967e-01,3.338662485745321646e+02,1.000484279324045517e-01,1.036736057660441617e+02,1.000100471294825266e-01,1.002352292503244369e-01,2.413008946741440468e+02,3.049939482115045166e+02,1.000018907916155608e-01,5.349091096570537047e+02,3.350283701336524587e+02,1.000073422726504985e-01,3.102386424501466422e+01,5.001734558052826429e+01,6.929055504176461966e+01,9.775130774998958714e+02,9.921965043094883585e-01,5.812362401383150257e+01,1.693685467273292389e+01,2.894335948713231232e+02,6.116694981176468104e+01,3.507460067818667682e+01,3.471726384625904984e+02,4.385633670189652378e+01,6.779599946251885001e+01,5.787258872020018430e+00,2.564771798241061873e+01,1.000206109934480003e-01,4.167762367098470833e+01,4.789829923357221730e+01,1.000234925214443515e-01,2.038894934243395696e+01
3.118782789590153470e+01,1.000053028785465731e-01,3.837386470141282916e+04,1.941808591343279389e+01,1.479638745263044086e+02,1.167050399106749070e-01,2.388840081887950078e+02,4.281936330359118870e+01,2.706318552255070813e+02,1.517594391513913088e+01,1.000029723154995109e-01,1.000012948094766430e-01,4.533120789918270166e-01,5.888573182332107692e+00,1.000029865465960205e-01,3.221365739146063447e+02,6.868583609861831292e+02,4.550246828510390174e+01,6.422347987125971258e+01,4.909954855410893160e+00,3.635483899073579437e+02,8.088609364549728298e+02,1.000125812825609084e-01,1.000109505087665024e-01,5.870201090371323289e+02,1.000016890573351969e-01,1.000097899080444191e-01,1.075953306251456070e+03,4.659712403035525199e+02,3.119099694501783802e+02,1.000020701948520219e-01,7.458385203554840359e+01,1.001282325336773776e-01,1.306935690109470897e+03,4.342099956411135281e+03,2.273603113664274533e-01,2.906732002622771915e+01,7.441157269630368774e+02,2.511478054545011673e+01,1.227290382940475411e+03,9.156835777025578693e+01,2.079501802070576275e+02,5.699239840382950284e+00,1.002086267378952122e-01,2.652757996481412874e+02,1.000125120596906253e-01,1.000140396880796340e-01,1.000000714436724281e-01,1.478299757872416365e+01,3.662029328357033364e+01,1.000056478734492466e-01,1.000055454837574798e-01,1.906801214690170809e+02,1.900754729793129627e+02,1.120289115851168162e+03,2.013010150884125267e+02,6.099412314616221575e-01,2.031784840448549971e+02,4.672075696618005622e+02,3.530723477010652545e+01,1.000001224734407140e-01,1.904021508491323122e-01,2.793704810286100724e+02,5.022738597310196269e+02,8.893142139210094683e+02,6.418801761759167945e+00,4.360859393913543158e+02,7.831595764711528318e+03,2.827811257179624960e+01,4.123181488365326572e+02,1.000063559665278351e-01,3.988421093563513864e+01,2.042490928689318253e+02,5.843956234649824637e+02,2.620568897406964197e+02,1.000042498056970264e-01,1.031918617270706356e-01,1.000023369827374164e-01,5.448555500496549939e+02,1.000003789917300878e-01,4.697628286460231379e+02,3.564479224445018986e+02,2.690589872958977224e+01,7.272109383823119515e+02,1.133858298945107634e+02,1.000718325912569179e-01,1.030361714734154930e+02,5.700962566877028337e+01,1.182558564566077308e+02,2.450426638318808727e+02,6.039247617536590695e+01,3.883186236330359309e-01,6.768747205634966235e+01,7.836569896478794135e+02,1.010098388497478481e+03,5.990085487459055003e+02,4.999863565423924001e+02,4.210644552552473101e+02,4.826118642242087731e+02,2.570448726840414793e+02,4.640629426843816852e+00,8.299912632436164017e+01,5.455307827456241654e+00,3.527620342918226015e+02,8.334887277441383446e+01,4.496469042556660156e+01,4.432935482710843758e+02,4.705257723122609548e+01,7.242876928777153012e+01,2.002913051514139298e+01,3.254628117898173656e+01,3.103688868757405128e+00,5.656344099010006943e+01,3.654462409853118032e+01,1.000135735556910987e-01,1.428172933265869249e+00
6.936236747017752350e+03,1.017623346531730949e-01,2.561836369290014773e+03,1.000173782356494484e-01,1.787010528701610610e+03,9.516537183030035862e+01,6.550932270176456313e+02,2.591118822366817298e+01,1.000059734531009853e-01,7.851305200174878109e+02,1.000040367971751776e-01,1.000007212681900681e-01,8.967602322226432277e-01,1.000148967568768588e-01,1.000061057712834517e-01,2.701563472474327341e+02,7.408159499917602488e+02,7.588364536404429650e+00,2.859684214010433578e+01,1.316425853376100292e+02,2.408791914020838703e+03,1.390525751255084515e+03,1.052347291999639509e+02,2.927385663390167565e+02,6.649257738961192672e+02,1.000374314917503449e-01,2.021851923931060355e+02,7.803050757272054625e+02,9.169809231533896536e+02,6.341898089433508545e+01,2.085763996205558669e+03,5.119503475380501811e+01,1.000087818383960936e-01,2.595891777926189661e+03,1.000014077448624639e-01,1.456841580041977522e+03,1.000046935175149532e-01,6.925881792959779887e+03,2.185745893132389206e-01,2.749648455980151084e+03,1.000030503660779418e-01,1.534196598232086817e-01,1.051616445808127437e-01,2.205487926765086740e+03,2.076928450354429856e+01,3.945222414163377378e-01,1.000049215311470951e-01,1.000003475933662067e-01,1.000115523270559414e-01,1.000035926061396685e-01,4.923370216675325040e+00,4.024952399226318448e+03,1.000113885022423516e-01,7.916987666124484235e+01,4.274506102748906642e+02,1.890769853954673785e+00,1.000140979390218565e-01,7.047016170469128156e+02,1.191296958327818857e+03,1.000031635407832714e-01,1.000000100500944011e-01,8.320032817420004445e-01,8.344711007026530751e+02,1.000073901635460533e-01,1.133391771327021388e+03,4.572991567588485395e+02,1.000081572802878210e-01,2.097547653081091994e+03,2.480623628406968919e+02,1.004282169924707624e+01,1.000031709229573101e-01,1.000080721418190877e-01,1.003427215782092048e+03,1.000106767829093551e-01,6.686299620806480881e+00,1.000027398798850192e-01,1.366276101013518485e+00,1.000042711806225781e-01,4.199932432417998740e-01,1.000103845957760335e-01,1.928855334823925318e+02,2.743095276299866782e+03,1.000089168037293225e-01,9.561606361279938255e+02,7.177594015033082542e+02,1.103316084183882822e+03,9.618301696661055757e+03,5.159752831074996493e+01,1.000192511152372538e-01,7.228327875890594214e+02,2.073364649037058598e+02,2.163300223930055566e+01,7.896495124180534731e+03,1.176104815185439975e+03,1.218456861317471152e+02,1.000085099712389874e-01,1.000167974384411906e-01,1.000085735731995884e-01,8.973946574635265279e+02,1.951623949634557448e+03,1.000114597394135413e-01,6.025470060828217100e+01,2.024008435219046831e+01,3.149289317587004575e+02,1.214840466274648918e+02,7.935470838144452443e+01,6.097147301626988565e+02,3.451396927620179156e+01,1.064908471775606955e+02,8.050514630107171499e+00,1.226828007359681649e+01,1.000010364479272246e-01,7.642179152756482097e+01,8.793967512112588736e+01,4.547376741291723867e+00,7.359713583982575358e+00
1.209257126931349376e+03,1.000091820072192272e-01,5.376641889789294027e+01,1.828131140265221347e+03,9.868807844999423651e+00,8.350582597652865502e+01,5.431760001792563344e+02,1.000803869164607618e-01,3.411514090729446114e+00,8.099966687537914822e+02,1.000033785964360572e-01,1.229570406343450259e+03,7.387617770048440207e+02,1.314742465226891909e+03,7.399970173878234618e+02,1.524003159278089333e+04,1.263860198825153248e+03,1.282165022629825899e+03,3.309915360180663811e+03,1.483686059359873070e+03,2.302238992289876933e+03,1.388971427678006307e+02,2.225634751748143572e+03,1.028888223024971182e+01,1.883525533273877102e+02,1.000029774828175844e-01,1.000063285338509828e-01,5.526601548131201525e+03,4.551575700299553318e+03,3.064454050799536162e+03,1.000015499840255645e-01,1.694783674957193398e+03,2.241940422599716840e+03,6.820693471411642577e+02,1.000039476757951518e-01,1.135777796373891988e+03,1.000158580589044638e-01,9.812537213570376480e+02,2.683887840676282394e+03,2.597317712256215145e+02,1.004948677803152446e-01,1.259151931673657410e-01,3.144865186594748820e+02,2.189096007560800139e-01,6.662810318312400341e+03,1.000138566202539020e-01,1.797929300988728940e+00,1.000003771044004480e-01,2.554636209044868792e+03,1.000515549635388607e-01,1.073779322897404631e-01,1.000054499516096207e-01,1.347752651226304277e+00,1.767373177831013891e+03,3.250591282007227356e+00,1.455764572451012384e+01,6.144134396222029864e+02,2.566917404515520957e+03,6.578925557557564616e+02,9.857985367238418917e+01,1.000002293051642510e-01,3.269688489706908058e+03,8.704107288414940058e+02,5.287396008089465305e+00,9.188663726942629637e+02,4.189342117319127283e+03,1.333466253469891569e+02,3.825097301826889407e+02,7.654487928264310540e+03,1.323812772369755351e+02,1.000070839871121803e-01,4.041262731386441374e+02,2.757184336196377217e+02,5.905437394950533871e+02,4.206645307595185272e+02,1.000049887173101310e-01,2.387431708119825544e+03,4.489654542767147660e+01,1.605123302332454216e+02,1.000006829408067732e-01,4.636684494259534439e+00,3.284306169546030105e+02,1.098157433677155320e-01,2.731814680343582040e+02,4.310393347667829858e+02,4.493414132283545470e+00,1.000090196538481052e-01,1.483014694486397957e+03,1.249440214948453729e+02,5.132868867423491110e+02,5.024199776099089831e+03,3.661343468140078130e+03,1.000055826826252159e-01,7.818019872317677255e+02,6.692028678395039606e+03,7.082904747348035244e+02,7.161944517904274221e+01,5.542365540640979589e+02,2.309236058114616753e+03,1.129498617561479250e+03,2.553633790421237393e+00,2.394817756681477761e+02,3.011044850396685746e+01,8.115831323674162832e+02,2.413622150207560821e+02,2.154660055775365777e+02,1.602001670098670957e+03,1.126088641544601217e+02,3.207742828647349711e+02,8.215029444340417797e+01,5.033514898461577758e+01,1.000624870440445652e-01,2.348108226352567556e+02,3.264213353714347932e+02,1.456773574102808766e+01,1.960051712282095338e+01
